ticker,spread,setup_type,setup_family,setup_score,setup_tier,Setup,RejectClass,Reason,failed_conditions,spot,exp_date,dte,long_strike,short_strike,width,spread_mid,natural_price,estimated_slippage,fill_quality_score,liquidity_quality,spread_mid_width_pct,bs_spread,edge,pop,reward_risk,risk_adjusted_score,short_bid_ask_pct,long_bid_ask_pct,short_vol,short_oi,long_vol,long_oi,Setup_distance_to_ema8_pct,Setup_distance_to_ema21_pct,Setup_distance_to_ema8_atr,Setup_distance_to_ema21_atr,Setup_rs_5d,Setup_rs_20d,Setup_volume_ratio,Setup_atr_percent,regime_bullish,regime_bearish,regime_note,tp_spread_px,sl_spread_px,signal_reason,entry_rule,exit_rule,reject_class,setup_ok,status,exp_str,T,r,long_symbol,short_symbol,long_bid,long_ask,long_last,long_mid,long_mid_note,long_good_quote,long_iv,long_sigma_used,short_bid,short_ask,short_last,short_mid,short_mid_note,short_good_quote,short_iv,short_sigma_used,hist_vol,sigma_avg,bs_long,bs_short,long_d1,long_d2,long_delta,long_gamma,long_vega,long_theta,short_d1,short_d2,short_delta,short_gamma,short_vega,short_theta,spread_delta,spread_gamma,spread_vega,spread_theta,breakeven,max_profit,max_loss,take_profit_frac,debit_stop_loss_frac,credit_stop_loss_mult,time_stop_days,ema21_invalidation,Setup_setup_type,Setup_setup_family,Setup_setup_score,Setup_setup_tier,Setup_setup_points,Setup_failed_conditions,Setup_open,Setup_high,Setup_low,Setup_close,Setup_prev_close,Setup_ema8,Setup_ema21,Setup_ema50,Setup_ema200,Setup_ema8_slope,Setup_ema21_slope,Setup_ema50_slope,Setup_atr14,Setup_range_position,Setup_extension_from_ema8_pct,Setup_rs_60d,Setup_benchmark_symbol,regime_symbols,regime_ema_span,regime_SPY_close,regime_SPY_ema50,regime_SPY_above_ema50,regime_QQQ_close,regime_QQQ_ema50,regime_QQQ_above_ema50
CRM,credit,pullup,bear_failed_reclaim,8,valid_setup,NO,LIQUIDITY_REJECT,"short leg illiquid (vol=5, oi=1355)",close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema21_slope_negative;high_near_ema21;failed_ema8_reclaim;volume_above_20d_average,244.2989959716797,2026-12-18,99,,290.0,,,,,,,,,,,,,0.0524781341107873,,5,1355,0,0,0.012543801244794997,0.05431619348125441,0.09694707382139682,1.4901939351415467,-0.05157230125984413,0.2813203975674531,0.24989970668370773,0.04798862038181607,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,"short leg illiquid (vol=5, oi=1355)",,,,False,"short leg illiquid (vol=5, oi=1355)",2026-12-18,0.27123287671232876,0.045,,CRM261218C00290000,,,,,,False,,,8.35,8.8,8.69,8.575,"mid=avg(bid,ask)",True,0.4568840933227539,,0.5809067150194547,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,231.02960443920574,pullup,bear_failed_reclaim,8.0,valid_setup,ema8_slope_negative;high_near_ema8;recent_2_5_day_bounce;close_lower_half_range;relative_weakness_negative;atr_bounce_controlled,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema21_slope_negative;high_near_ema21;failed_ema8_reclaim;volume_above_20d_average,245.35000610351562,248.5,242.47000122070312,244.2989959716797,244.16000366210938,247.3634340214514,231.02960443920574,208.2881845174557,191.52214456311376,-0.8755537285061905,1.3269391532473946,1.4698290389479212,11.72357177734375,0.303315940503363,0.012543801244794997,0.5290710174323224,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
CRWD,debit,pullback,bull_ema21_pullback,18,strong_setup,NO,REGIME_REJECT,market regime blocks bullish debit spread,low_near_ema8;volume_above_20d_average,211.85499572753906,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.004492533813126509,0.015481734548939939,0.5040197809616238,0.32711986723771036,0.039054858384318436,-0.02713377246954085,0.3374065671575164,0.062121006757324966,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,market regime blocks bullish debit spread,,,REGIME_REJECT,False,market regime blocks bullish debit spread,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,208.5751129208185,pullback,bull_ema21_pullback,18.0,strong_setup,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;relative_strength_positive;atr_pullback_controlled,low_near_ema8;volume_above_20d_average,205.73500061035156,214.67999267578125,204.27000427246094,211.85499572753906,207.8000030517578,210.90322999575332,208.5751129208185,199.08238102698434,156.5475367399528,0.27193306622450564,0.3279882806720309,0.5213312122675688,13.160645621163505,0.7286263116929946,0.004492533813126509,0.2674091616629105,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
CRWD,credit,pullup,bear_continuation,6,watchlist,NO,SETUP_REJECT,watchlist setup; below option evaluation threshold,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;high_near_ema21;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,211.96499633789062,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.004893835208553009,0.01594547882895613,0.28511656707143135,0.46311403520167027,0.03959561451125637,-0.026637782700594026,0.33748459120690605,0.062088768657747116,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,watchlist setup; below option evaluation threshold,,,SETUP_REJECT,False,watchlist setup; below option evaluation threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,208.58511297630503,pullup,bear_continuation,6.0,watchlist,high_near_ema8;recent_2_5_day_bounce;relative_weakness_negative;atr_bounce_controlled,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;high_near_ema21;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,205.73500061035156,214.67999267578125,204.27000427246094,211.96499633789062,207.8000030517578,210.92767457583145,208.58511297630503,199.08669477640987,156.5486312733891,0.29637764630263064,0.33798833615855983,0.5256449616931036,13.160645621163505,0.7391931448238055,-0.004893835208553009,0.2680441683137883,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
CRWV,debit,pullback,bull_ema8_pullback,16,strong_setup,NO,REGIME_REJECT,market regime blocks bullish debit spread,ema21_above_ema50;reclaimed_ema8;volume_above_20d_average,91.06999969482422,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.0062133010177959315,0.0197836094425023,0.33328098147496976,0.10110928208750916,0.12288239293230951,-0.1370281059859555,0.693911396214555,0.058449451248834196,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,market regime blocks bullish debit spread,,,REGIME_REJECT,False,market regime blocks bullish debit spread,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,89.26830638893301,pullback,bull_ema8_pullback,16.0,strong_setup,close_above_ema21;ema8_above_ema21;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;close_upper_half_range;relative_strength_positive;atr_pullback_controlled,ema21_above_ema50;reclaimed_ema8;volume_above_20d_average,89.9000015258789,92.0,88.7301025390625,91.06999969482422,94.94000244140625,90.50415437302969,89.26830638893301,89.8278229973242,88.79095519705297,0.16167009194128923,0.18016933058912343,0.05070108969387377,5.322991507393973,0.7155873184753798,0.0062133010177959315,-0.10214342671707144,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
CRWV,credit,pullup,bear_breakdown_retest,8,valid_setup,NO,LIQUIDITY_REJECT,"short leg illiquid (vol=37, oi=2016)",close_below_ema21;ema8_below_ema21;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;high_near_ema21;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,91.06999969482422,2026-12-18,99,,130.0,,,,,,,,,,,,,0.0377358490566038,,37,2016,0,0,0.0062133010177959315,0.0197836094425023,0.2810159709803187,0.5131876703677793,0.12288239293230951,-0.1370281059859555,0.693911396214555,0.058449451248834196,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,"short leg illiquid (vol=37, oi=2016)",,,,False,"short leg illiquid (vol=37, oi=2016)",2026-12-18,0.27123287671232876,0.045,,CRWV261218C00130000,,,,,,False,,,5.2,5.4,5.25,5.300000000000001,"mid=avg(bid,ask)",True,0.8226336096191407,,1.0390246251211035,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,89.26830638893301,pullup,bear_breakdown_retest,8.0,valid_setup,ema21_below_ema50;high_near_ema8;recent_2_5_day_bounce;relative_weakness_negative;atr_bounce_controlled,close_below_ema21;ema8_below_ema21;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;high_near_ema21;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,89.9000015258789,92.0,88.7301025390625,91.06999969482422,94.94000244140625,90.50415437302969,89.26830638893301,89.8278229973242,88.79095519705297,0.16167009194128923,0.18016933058912343,0.05070108969387377,5.322991507393973,0.7155873184753798,-0.0062133010177959315,-0.10214342671707144,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
CSCO,debit,pullback,bull_ema8_pullback,4,near_miss,NO,SETUP_REJECT,near_miss setup; below option evaluation threshold,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema8_slope_positive;ema21_slope_positive;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;relative_strength_positive;volume_above_20d_average,108.43499755859375,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.009183694376317917,0.025450609091737537,0.7193467016041668,1.658664064753961,-0.011775227846991698,-0.10705931004569391,0.21022760147776873,0.017317804773534794,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,near_miss setup; below option evaluation threshold,,,SETUP_REJECT,False,near_miss setup; below option evaluation threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,111.19473429332103,pullback,bull_ema8_pullback,4.0,near_miss,ema50_above_ema200;low_near_ema8;atr_pullback_controlled,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema8_slope_positive;ema21_slope_positive;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;relative_strength_positive;volume_above_20d_average,108.73999786376953,109.88999938964844,108.08000183105469,108.43499755859375,109.43000030517578,109.43083143586865,111.19473429332103,112.40827211415647,100.15118931829431,-0.284523964935687,-0.27597367347273405,-0.16217447165561794,1.8778561183384486,0.19613050075872535,-0.009183694376317917,-0.05323130442059787,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
CSCO,credit,pullup,bear_ema8_rejection,18,strong_setup,NO,LIQUIDITY_REJECT,"short leg illiquid (vol=7, oi=1916)",ema50_below_ema200;recent_2_5_day_bounce;volume_above_20d_average,108.43499755859375,2026-12-18,99,,125.0,,,,,,,,,,,,,0.05272407732864672,,7,1916,0,0,0.009183694376317917,0.025450609091737537,0.2445171114526393,0.6948002516971548,-0.011775227846991698,-0.10705931004569391,0.21022760147776873,0.017317804773534794,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,"short leg illiquid (vol=7, oi=1916)",,,,False,"short leg illiquid (vol=7, oi=1916)",2026-12-18,0.27123287671232876,0.045,,CSCO261218C00125000,,,,,,False,,,2.77,2.92,3.05,2.8449999999999998,"mid=avg(bid,ask)",True,0.36389796264648444,,0.33675393366083306,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,111.19473429332103,pullup,bear_ema8_rejection,18.0,strong_setup,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema8_slope_negative;ema21_slope_negative;high_near_ema8;high_near_ema21;failed_ema8_reclaim;close_lower_half_range;relative_weakness_negative;atr_bounce_controlled,ema50_below_ema200;recent_2_5_day_bounce;volume_above_20d_average,108.73999786376953,109.88999938964844,108.08000183105469,108.43499755859375,109.43000030517578,109.43083143586865,111.19473429332103,112.40827211415647,100.15118931829431,-0.284523964935687,-0.27597367347273405,-0.16217447165561794,1.8778561183384486,0.19613050075872535,0.009183694376317917,-0.05323130442059787,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
CVX,debit,pullback,bull_ema8_pullback,15,strong_setup,NO,REGIME_REJECT,market regime blocks bullish debit spread,low_near_ema21;reclaimed_ema8;close_upper_half_range;volume_above_20d_average,213.61000061035156,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.015723231256707205,0.03983103617235592,0.26747787616240976,1.5327523798079443,0.006229988746729864,0.10413862103278049,0.5737160298942777,0.01905341872154131,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,market regime blocks bullish debit spread,,,REGIME_REJECT,False,market regime blocks bullish debit spread,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,205.10169294926368,pullback,bull_ema8_pullback,15.0,strong_setup,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;recent_2_5_day_pullback;relative_strength_positive;atr_pullback_controlled,low_near_ema21;reclaimed_ema8;close_upper_half_range;volume_above_20d_average,217.39999389648438,217.39999389648438,211.33999633789062,213.61000061035156,213.80999755859375,210.25136117200964,205.10169294926368,197.66191721039888,190.3291478617218,0.9596112680976603,0.8508307661087713,0.6509421795898902,4.070000784737723,0.37458831468369475,0.015723231256707205,0.2285129791393129,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
CVX,credit,pullup,bear_breakdown_retest,3,reject,NO,SETUP_REJECT,setup_score_below_near_miss_threshold,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;high_near_ema8;high_near_ema21;failed_ema8_reclaim;relative_weakness_negative;volume_above_20d_average,213.61000061035156,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.015723231256707205,0.03983103617235592,1.7564204781683859,3.0216949818139205,0.006229988746729864,0.10413862103278049,0.5737160298942777,0.01905341872154131,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,setup_score_below_near_miss_threshold,,,SETUP_REJECT,False,setup_score_below_near_miss_threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,205.10169294926368,pullup,bear_breakdown_retest,3.0,reject,recent_2_5_day_bounce;close_lower_half_range;atr_bounce_controlled,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;high_near_ema8;high_near_ema21;failed_ema8_reclaim;relative_weakness_negative;volume_above_20d_average,217.39999389648438,217.39999389648438,211.33999633789062,213.61000061035156,213.80999755859375,210.25136117200964,205.10169294926368,197.66191721039888,190.3291478617218,0.9596112680976603,0.8508307661087713,0.6509421795898902,4.070000784737723,0.37458831468369475,-0.015723231256707205,0.2285129791393129,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
CXAI,debit,pullback,bull_ema8_reclaim,2,reject,NO,SETUP_REJECT,setup_score_below_near_miss_threshold,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;relative_strength_positive;volume_above_20d_average,3.015000104904175,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.11193793284530777,0.3976057330256473,1.5192163731349881,4.348413470207932,-0.16257814415951777,-0.6124435223734808,0.24311903976320823,0.10097133228218289,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,setup_score_below_near_miss_threshold,,,SETUP_REJECT,False,setup_score_below_near_miss_threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,4.213781431687003,pullback,bull_ema8_reclaim,2.0,reject,close_upper_half_range;atr_pullback_controlled,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;relative_strength_positive;volume_above_20d_average,3.0,3.075000047683716,2.890000104904175,3.015000104904175,3.0399999618530273,3.352492984175534,4.213781431687003,5.692192841502634,8.066041501133626,-0.09642653693467418,-0.1198781326782834,-0.1092731729223857,0.3044285774230957,0.675675884662077,-0.11193793284530777,-0.661431621698579,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
CXAI,credit,pullup,bear_ema8_rejection,12,strong_setup,NO,LIQUIDITY_REJECT,"short leg illiquid (vol=1, oi=0)",high_near_ema8;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,3.015000104904175,2026-11-20,71,,2.5,,,,,,,,,,,,,,,1,0,0,0,0.11193793284530777,0.3976057330256473,0.9115206556517127,3.740717752724657,-0.16257814415951777,-0.6124435223734808,0.24311903976320823,0.10097133228218289,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,"short leg illiquid (vol=1, oi=0)",,,,False,"short leg illiquid (vol=1, oi=0)",2026-11-20,0.19452054794520549,0.045,,CXAI261120C00002500,,,,,,False,,,0.0,0.0,0.07,0.07,mid=last (no valid bid/ask),False,,,1.4346396662678318,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,4.213781431687003,pullup,bear_ema8_rejection,12.0,strong_setup,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;relative_weakness_negative;atr_bounce_controlled,high_near_ema8;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,3.0,3.075000047683716,2.890000104904175,3.015000104904175,3.0399999618530273,3.352492984175534,4.213781431687003,5.692192841502634,8.066041501133626,-0.09642653693467418,-0.1198781326782834,-0.1092731729223857,0.3044285774230957,0.675675884662077,0.11193793284530777,-0.661431621698579,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
CYBR,debit,,,0,reject,NO,DATA_REJECT,no/insufficient daily data,,,,-1,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,no/insufficient daily data,,,DATA_REJECT,False,no/insufficient daily data,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYBR,credit,,,0,reject,NO,DATA_REJECT,no/insufficient daily data,,,,-1,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,no/insufficient daily data,,,DATA_REJECT,False,no/insufficient daily data,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDOG,debit,pullback,bull_continuation,8,valid_setup,NO,REGIME_REJECT,market regime blocks bullish debit spread,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema21_slope_positive;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;volume_above_20d_average,225.451904296875,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.01571463577812221,0.020778195938186136,0.21981617074328155,0.9156616277613466,0.07512040474713921,-0.04654765523645088,0.32824048844151865,0.05244387435206169,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,market regime blocks bullish debit spread,,,REGIME_REJECT,False,market regime blocks bullish debit spread,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,230.13638813899266,pullback,bull_continuation,8.0,valid_setup,ema50_above_ema200;ema8_slope_positive;low_near_ema8;close_upper_half_range;relative_strength_positive;atr_pullback_controlled,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema21_slope_positive;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;volume_above_20d_average,221.33999633789062,227.5800018310547,219.30999755859375,225.451904296875,225.27000427246094,221.90900973536554,230.13638813899266,234.74668641659684,191.19398827267457,1.0122555890027343,-0.4684483842117686,-0.3793788620294549,11.823571341378349,0.7426727406579173,0.01571463577812221,0.011653172679994883,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
DDOG,credit,pullup,bear_ema21_rejection,12,strong_setup,NO,LIQUIDITY_REJECT,"short leg illiquid (vol=8, oi=477)",ema50_below_ema200;ema8_slope_negative;high_near_ema8;recent_2_5_day_bounce;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,225.451904296875,2026-12-18,99,,300.0,,,,,,,,,,,,,0.035989717223650346,,8,477,0,0,0.01571463577812221,0.020778195938186136,0.4796344464758006,0.21621101054226446,0.07512040474713921,-0.04654765523645088,0.32824048844151865,0.05244387435206169,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,"short leg illiquid (vol=8, oi=477)",,,,False,"short leg illiquid (vol=8, oi=477)",2026-12-18,0.27123287671232876,0.045,,DDOG261218C00300000,,,,,,False,,,9.55,9.9,9.73,9.725000000000001,"mid=avg(bid,ask)",True,0.6472508419799804,,0.6861337083487042,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,230.13638813899266,pullup,bear_ema21_rejection,12.0,strong_setup,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema21_slope_negative;high_near_ema21;relative_weakness_negative;atr_bounce_controlled,ema50_below_ema200;ema8_slope_negative;high_near_ema8;recent_2_5_day_bounce;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,221.33999633789062,227.5800018310547,219.30999755859375,225.451904296875,225.27000427246094,221.90900973536554,230.13638813899266,234.74668641659684,191.19398827267457,1.0122555890027343,-0.4684483842117686,-0.3793788620294549,11.823571341378349,0.7426727406579173,-0.01571463577812221,0.011653172679994883,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
